DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,compute-01,all,10.13,0.03,1.35,0.47,0.00,0.02,0.18,1.11,0.00,86.70,41.10,1909.19,0.00,0.00,43.07,40.25,765.70,0.08,904.84,0.00,2.95,4.26,33.37,46.04,35.41,56.94,1259.72,2628.71,-0.09,0.27,0.95,109253710,21818290,16.65,1185187,6887330,32160464,24.54,9019667,8312948,183907,65536000,0,0.00,0,0.00,0,0,0.00,48086,4563,59124,11,1,623,1.77,1.35,0.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1164.04,2826.83,36.98,0.14,1.31,0.39,12.50,2903.48,3650.56,15.92,578.76,0.00,0.00,0.13,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116141040,5411800,3932160,131072,262144,21818290,469,425,26,0,0,74,0.00,0.00,0.00,0.00,0.00,1.02,0.00,582.02,1413.42,18.49,0.14
2024-01-01 00:05:00,compute-01,all,14.81,0.00,1.49,1.30,0.18,0.03,0.25,0.70,0.00,81.23,57.47,1236.51,0.11,0.00,0.00,80.87,1046.09,0.00,860.13,8.65,4.22,0.00,20.26,51.55,37.05,28.67,531.47,2991.82,-3.36,0.24,1.82,104579201,26492799,20.21,829637,5472223,36154522,27.58,10955214,9700281,174123,65484765,51235,0.08,0,0.00,0,0,0.00,57135,5241,55588,30,3,710,2.10,1.96,0.75,0,0,0.00,0.00,0.00,0.00,0.00,0.00,964.64,1670.86,44.33,0.15,2.01,0.59,13.43,4119.63,3607.37,0.00,495.42,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110051424,6573129,3932160,131072,262144,26544034,560,470,17,0,0,34,0.00,0.00,0.00,0.00,0.00,0.79,0.00,482.32,835.43,22.17,0.15
2024-01-01 00:10:00,compute-01,all,15.08,0.01,1.14,1.26,0.75,0.06,0.31,0.96,0.00,80.43,68.28,803.51,0.00,0.13,0.00,48.64,808.28,0.00,1054.21,22.58,2.81,0.00,21.43,91.85,25.95,23.21,1897.12,2062.71,2.28,0.25,2.79,99951623,31120377,23.74,755399,6583874,37582005,28.67,7319855,8940579,158047,64760778,775222,1.18,0,0.00,0,0,0.00,50205,6110,57514,18,1,680,2.39,1.67,1.55,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1918.70,754.48,33.83,0.14,0.38,0.29,12.21,2600.05,3176.07,82.29,550.18,0.00,0.00,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106535497,4391913,3932160,131072,262144,31895599,495,425,25,0,0,25,0.00,0.00,0.00,0.00,0.00,1.66,0.00,959.35,377.24,16.91,0.14
2024-01-01 00:15:00,compute-01,all,17.73,0.01,2.71,0.75,0.03,0.03,0.35,2.77,0.00,75.61,43.96,459.26,0.00,0.26,0.00,119.39,1268.91,0.00,1292.89,32.87,3.66,0.00,20.04,89.93,24.35,43.64,2313.82,1973.00,-1.83,0.32,2.03,98458898,32613102,24.88,1062381,3333282,29067491,22.18,12815927,8336565,176868,64879533,656467,1.00,0,0.00,0,0,0.00,45944,4406,58956,26,0,673,2.91,1.09,1.20,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1706.01,3086.86,26.90,0.21,1.04,0.01,8.05,3278.73,4066.52,0.00,354.89,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101792180,7689556,3932160,131072,262144,33269569,591,445,17,0,0,69,0.00,0.00,0.00,0.00,0.00,4.66,0.00,853.00,1543.43,13.45,0.21
2024-01-01 00:20:00,compute-01,all,18.76,0.00,3.28,0.77,0.47,0.02,0.21,2.82,0.00,73.67,41.57,0.00,0.13,0.00,0.00,179.97,627.03,0.00,883.32,30.86,2.84,0.00,13.50,65.71,22.58,42.48,2080.35,2482.42,-1.30,-0.27,3.95,108047471,23024529,17.57,1122458,4319613,41239188,31.46,7367370,7865245,167552,64568103,967897,1.48,0,0.00,0,0,0.00,48435,4281,58073,25,0,775,1.04,2.10,1.25,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1560.81,3314.46,29.62,0.11,0.44,0.15,11.42,2629.57,2604.24,67.61,331.80,0.00,0.00,5.07,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112367084,4420422,3932160,131072,262144,23992426,487,435,26,0,0,45,0.00,0.00,0.00,0.00,0.00,0.31,0.00,780.41,1657.23,14.81,0.11
2024-01-01 00:25:00,compute-01,all,16.32,0.01,3.10,1.53,0.41,0.00,0.34,5.43,0.00,72.85,50.70,1391.95,0.00,0.00,15.46,167.81,1367.78,0.00,571.74,4.25,1.01,0.00,17.71,0.00,20.62,36.39,1202.21,4128.88,0.17,-0.27,4.16,105486052,25585948,19.52,1034405,5290393,40488036,30.89,7533567,5108172,210776,64755977,780023,1.19,0,0.00,0,0,0.00,49944,4644,58874,19,4,725,2.02,1.16,0.76,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1872.41,6119.91,39.53,0.16,1.14,0.14,10.89,3362.90,2125.99,287.14,412.45,0.00,0.00,4.48,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110776445,4520140,3932160,131072,262144,26365971,526,417,17,0,0,27,0.00,0.00,0.00,0.00,0.00,0.12,0.00,936.20,3059.96,19.76,0.16
2024-01-01 00:30:00,compute-01,all,13.00,0.03,1.75,0.66,0.06,0.00,0.44,4.40,0.01,79.66,69.18,1513.16,0.03,0.00,17.55,138.69,1223.64,0.00,693.84,4.43,0.00,0.00,16.72,17.59,0.61,21.15,1385.01,3097.19,-0.62,0.08,2.88,108145646,22926354,17.49,1060852,6380950,36867901,28.13,12353259,3862354,210045,64633892,902108,1.38,0,0.00,0,0,0.00,43977,4994,55308,20,1,677,2.92,1.55,1.03,1,0,0.00,0.00,0.00,0.00,0.00,0.00,3921.78,6492.88,35.53,0.30,0.34,0.00,6.03,502.48,1333.85,279.91,492.08,0.00,0.00,3.90,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114526596,7411955,3932160,131072,262144,23828462,510,401,25,0,0,44,0.00,0.00,0.00,0.00,0.00,0.85,0.00,1960.89,3246.44,17.76,0.30
2024-01-01 00:35:00,compute-01,all,14.88,0.02,2.19,2.02,0.00,0.02,0.40,3.55,0.00,76.92,89.06,1276.95,0.15,0.25,0.00,156.84,1067.99,0.00,642.18,0.00,0.00,0.00,18.87,65.12,21.20,23.09,1180.61,3637.19,-1.72,-0.53,-0.88,107374757,23697243,18.08,1237251,4196859,37002196,28.23,14255846,2178320,206349,64667201,868799,1.33,0,0.00,0,0,0.00,43046,4820,59760,25,4,672,2.57,2.74,0.98,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2596.48,5022.65,37.83,0.43,0.37,0.04,8.15,2846.97,4407.00,124.00,753.32,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111571616,8553508,3932160,131072,262144,24566042,474,434,15,0,0,64,0.00,0.00,0.00,0.00,0.00,4.86,0.00,1298.24,2511.33,18.91,0.43
2024-01-01 00:40:00,compute-01,all,13.73,0.01,2.11,1.30,0.00,0.02,0.18,4.33,0.00,78.31,64.11,1538.01,0.05,0.39,0.00,116.47,958.57,0.29,1047.67,0.10,0.00,9.18,20.54,46.99,33.11,2.12,1426.36,4512.22,-0.10,0.33,0.46,107522321,23549679,17.97,1015387,5199315,43552644,33.23,15051757,5364036,167927,64580470,955530,1.46,0,0.00,0,0,0.00,50316,5547,55103,25,6,755,1.10,3.36,1.10,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1385.64,3646.75,44.40,0.48,0.27,0.24,10.30,2268.96,2528.69,91.01,897.06,0.00,0.00,4.33,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112721636,9031054,3932160,131072,262144,24505209,439,340,18,0,0,23,0.00,0.00,0.00,0.00,0.00,7.12,0.00,692.82,1823.38,22.20,0.48
2024-01-01 00:45:00,compute-01,all,11.81,0.03,1.74,0.53,0.29,0.03,0.06,4.04,0.00,81.47,72.88,2718.22,0.00,0.47,0.00,0.00,768.33,0.34,951.57,30.97,3.29,0.00,16.84,58.62,43.84,7.30,1557.49,2594.23,-1.34,0.84,1.29,109519170,21552830,16.44,1293612,6277077,38150370,29.11,15905121,5377801,228855,64601454,934546,1.43,0,0.00,0,0,0.00,47465,5033,61428,24,5,673,0.00,1.62,0.29,1,0,0.00,0.00,0.00,0.00,0.00,0.00,824.86,2424.12,35.84,0.15,0.00,0.11,13.16,2550.94,1956.79,131.51,619.98,0.00,0.00,4.43,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115796247,9543073,3932160,131072,262144,22487376,499,364,20,0,0,59,0.00,0.00,0.00,0.00,0.00,7.47,0.00,412.43,1212.06,17.92,0.15
