DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,net-01,all,4.26,0.00,2.80,0.24,0.07,0.07,3.76,0.00,0.00,88.81,9.30,288.02,0.00,0.53,0.00,0.00,100.00,2.25,0.00,0.00,5.54,0.00,93.64,10.98,0.00,0.00,0.00,0.00,1.90,-0.04,2.78,28389159,4378841,13.36,50377,942749,22937600,70.00,11468800,4915200,9603,16220160,163840,1.00,0,0.00,0,0,0.00,46216,4637,58507,24,2,730,0.41,0.30,0.55,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.27,0.74,0.09,0.00,51531.42,53973.41,32667.72,27889.83,0.00,0.00,0.38,0.00,0.01,0.00,11.80,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29331908,6881280,983040,32768,65536,4542681,457,363,17,0,0,27,16012.91,0.00,0.25,0.00,0.00,23.61,0.00,0.00,0.00,32.00,0.27
2024-01-01 00:05:00,net-01,all,3.33,0.00,1.86,0.12,0.15,0.02,4.64,0.00,0.00,89.87,14.54,337.46,0.00,0.00,0.00,0.00,133.43,0.00,0.00,0.00,4.77,0.00,83.26,11.93,0.00,0.00,0.00,0.00,-4.57,-3.71,4.92,29320759,3447241,10.52,61044,980917,22937600,70.00,11468800,4915200,9516,16220160,163840,1.00,0,0.00,0,0,0.00,54882,4373,59096,29,4,646,0.73,0.31,0.39,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.09,0.98,0.03,0.00,54653.71,42391.69,22306.15,46574.78,0.00,0.00,0.66,0.00,0.00,0.01,10.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30301676,6881280,983040,32768,65536,3611081,403,368,11,0,0,53,25392.35,0.00,0.80,0.00,0.00,20.49,0.00,0.00,0.00,32.00,0.09
2024-01-01 00:10:00,net-01,all,2.51,0.00,2.83,0.15,0.09,0.00,3.55,0.00,0.00,90.86,12.50,344.26,0.07,1.17,0.00,0.00,135.91,0.95,0.00,20.50,0.00,42.00,88.15,7.28,0.00,0.00,0.00,0.00,-12.08,2.32,-2.16,29237203,3530797,10.78,72312,1373882,22937600,70.00,11468800,4915200,10615,16220160,163840,1.00,0,0.00,0,0,0.00,49323,4808,58225,24,2,734,0.76,0.54,0.35,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.81,0.72,0.12,0.17,43852.73,53655.71,21356.27,31419.23,0.00,0.00,5.50,0.00,0.01,0.00,12.40,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30611085,6881280,983040,32768,65536,3694637,506,400,13,0,0,52,8624.67,0.00,0.45,0.00,0.00,24.79,0.00,0.00,0.00,32.00,0.81
2024-01-01 00:15:00,net-01,all,3.01,0.01,3.08,0.18,0.07,0.06,4.13,0.00,0.00,89.46,12.06,647.45,0.00,0.27,0.00,0.00,126.08,0.56,0.00,36.03,0.89,4.10,89.45,9.70,0.00,0.00,0.00,0.00,-0.14,-0.81,-1.88,28709240,4058760,12.39,83679,1416385,22937600,70.00,11468800,4915200,13388,16220160,163840,1.00,0,0.00,0,0,0.00,48322,4462,61385,15,6,764,0.50,0.65,0.19,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.61,0.45,0.20,1.35,59022.88,69279.21,25786.32,42214.62,0.00,0.00,6.28,0.00,0.00,0.00,13.78,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30125625,6881280,983040,32768,65536,4222600,541,361,18,0,0,55,5971.13,0.00,0.19,0.00,0.00,27.56,0.00,0.00,0.00,32.00,0.61
2024-01-01 00:20:00,net-01,all,0.37,0.00,3.23,0.29,0.09,0.02,4.03,0.00,0.00,91.96,9.68,870.09,0.40,0.17,0.00,0.00,47.37,1.62,0.00,45.74,0.00,0.00,94.19,9.88,0.00,0.00,0.00,0.00,-2.84,0.24,1.47,28331857,4436143,13.54,57566,1603801,22937600,70.00,11468800,4915200,13279,16220160,163840,1.00,0,0.00,0,0,0.00,51570,4573,61697,19,4,652,1.15,0.07,0.43,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.59,0.00,0.12,2.06,60061.57,94557.95,24898.71,44315.35,0.00,0.00,5.45,0.01,0.00,0.01,12.60,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29935658,6881280,983040,32768,65536,4599983,488,357,25,0,0,62,0.00,0.00,0.45,0.00,0.00,25.20,0.00,0.00,0.00,32.00,0.59
2024-01-01 00:25:00,net-01,all,0.00,0.01,3.01,0.29,0.06,0.10,2.51,0.00,0.00,94.03,11.43,556.78,0.11,0.00,0.00,0.00,111.51,0.14,0.00,0.00,0.00,23.46,97.93,8.49,0.00,0.00,0.00,0.00,-5.47,0.80,-5.53,28573747,4194253,12.80,120518,1554253,22937600,70.00,11468800,4915200,10901,16220160,163840,1.00,0,0.00,0,0,0.00,54805,4693,60968,23,5,692,0.69,0.14,0.34,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.93,0.18,0.11,3.11,60181.45,76235.14,23786.90,59757.81,0.00,0.00,4.69,0.01,0.00,0.01,9.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30128000,6881280,983040,32768,65536,4358093,517,349,21,0,0,42,0.00,4.00,0.00,0.00,0.00,18.69,0.00,0.00,0.00,32.00,0.93
2024-01-01 00:30:00,net-01,all,0.00,0.00,2.79,0.14,0.01,0.06,2.37,0.00,0.00,94.62,12.97,273.99,0.00,0.00,0.00,0.00,78.71,0.18,0.00,0.00,0.00,33.32,80.77,7.95,0.00,0.00,0.00,0.00,-2.33,-1.10,-2.89,28895542,3872458,11.82,149784,966483,22937600,70.00,11468800,4915200,9715,16220160,163840,1.00,0,0.00,0,0,0.00,49339,5509,62344,19,2,709,0.17,0.42,0.81,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.49,0.26,0.11,1.36,59393.97,59712.17,26893.46,73349.11,0.00,0.00,1.39,0.01,0.00,0.00,10.90,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29862025,6881280,983040,32768,65536,4036298,522,471,21,0,0,32,14395.57,4.97,0.13,0.00,0.00,21.80,0.00,0.00,0.00,32.00,0.49
2024-01-01 00:35:00,net-01,all,1.07,0.00,2.02,0.37,0.08,0.04,2.73,0.00,0.00,93.69,14.67,194.33,0.63,0.00,0.00,0.00,79.39,1.45,0.00,51.38,0.00,13.25,85.52,7.75,0.00,0.00,0.00,0.00,-4.51,-0.40,-1.56,28852929,3915071,11.95,71373,463094,22937600,70.00,11468800,4915200,10261,16220160,163840,1.00,0,0.00,0,0,0.00,54969,5762,62162,25,5,695,0.51,0.40,0.57,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.71,0.65,0.15,0.12,44860.46,41166.19,15827.84,51718.76,0.00,0.00,2.69,0.00,0.00,0.00,12.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29316023,6881280,983040,32768,65536,4078911,562,356,28,0,0,52,9330.09,4.70,0.14,0.00,0.00,24.01,0.00,0.00,0.00,32.00,0.71
2024-01-01 00:40:00,net-01,all,1.60,0.00,2.21,0.47,0.04,0.06,2.43,0.00,0.00,93.18,12.37,103.13,0.00,0.00,0.00,0.00,50.83,1.07,0.00,10.88,0.00,39.77,91.67,9.28,0.00,0.00,0.00,0.00,-4.87,0.74,-2.68,29471999,3296001,10.06,95514,142805,22937600,70.00,11468800,4915200,16346,16220160,163840,1.00,0,0.00,0,0,0.00,47228,5460,60688,16,4,591,0.43,0.07,1.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.47,0.56,0.21,0.12,35833.08,20398.39,24398.40,41887.24,0.00,0.00,7.03,0.00,0.00,0.00,14.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29614804,6881280,983040,32768,65536,3459841,449,297,26,0,0,32,18371.58,1.68,0.13,0.00,0.00,28.49,0.00,0.00,0.00,32.00,0.47
2024-01-01 00:45:00,net-01,all,1.22,0.00,2.38,0.40,0.06,0.15,2.41,0.00,0.00,93.37,10.71,63.82,0.59,0.00,0.00,0.00,83.90,2.17,0.00,96.18,0.00,0.00,94.89,5.70,0.00,0.00,0.00,0.00,0.32,-1.14,1.30,29658559,3109441,9.49,64822,163539,22937600,70.00,11468800,4915200,7240,16220160,163840,1.00,0,0.00,0,0,0.00,52026,4231,64863,25,5,711,0.48,0.35,1.07,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,0.39,0.75,0.22,2.29,28283.35,24624.36,17981.11,48948.36,0.00,0.00,2.75,0.00,0.00,0.00,12.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29822098,6881280,983040,32768,65536,3273281,559,415,28,0,0,20,37483.57,0.11,0.20,0.00,0.00,24.10,0.00,0.00,0.00,32.00,0.39
