DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,compute-09,all,9.40,0.02,2.46,0.19,0.48,0.08,0.51,1.45,0.00,85.42,38.73,1248.01,0.00,0.17,0.00,130.55,631.08,0.07,1087.89,0.00,0.00,26.34,26.86,63.86,50.11,37.16,678.48,4277.07,3.42,-0.78,0.23,104553215,26518785,20.23,657791,7436009,24262828,18.51,12511948,3109978,289214,65536000,0,0.00,0,0.00,0,0,0.00,44268,5698,58148,17,6,715,0.56,0.03,1.24,1,0,0.00,0.00,0.00,0.00,0.00,0.00,2027.24,766.60,27.69,0.35,1.75,0.42,18.07,2833.56,3682.59,225.20,476.96,0.00,0.00,5.95,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111989224,7507169,3932160,131072,262144,26518785,457,450,22,0,0,30,0.00,0.00,0.00,0.00,0.00,4.60,0.00,1013.62,383.30,13.84,0.35
2024-01-01 00:05:00,compute-09,all,8.35,0.00,2.76,0.88,0.39,0.06,0.58,1.81,0.00,85.17,19.40,1755.63,0.00,0.17,30.93,108.78,964.13,0.00,720.52,0.00,0.00,14.21,24.44,75.94,46.76,29.48,1750.32,4791.78,-4.96,0.18,0.65,101397815,29674185,22.64,831460,10025496,28905874,22.05,16071671,744967,150990,65536000,0,0.00,0,0.00,0,0,0.00,51393,5328,62142,19,3,738,0.12,1.20,1.62,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1991.86,501.97,26.50,0.48,2.08,0.49,13.38,2969.88,2873.52,1.59,596.71,0.00,0.00,3.75,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111423311,9643003,3932160,131072,262144,29674185,561,406,18,0,0,61,0.00,0.00,0.00,0.00,0.00,4.92,0.00,995.93,250.99,13.25,0.48
2024-01-01 00:10:00,compute-09,all,14.47,0.00,3.27,0.81,0.26,0.07,0.40,1.64,0.01,79.07,43.55,1873.86,0.00,0.00,89.15,99.14,1187.02,0.00,1250.14,11.75,0.72,0.00,21.83,60.64,62.69,47.56,1905.90,5268.35,-1.53,-0.09,0.88,102703164,28368836,21.64,476672,8404667,34642055,26.43,18677991,1581772,255972,65536000,0,0.00,0,0.00,0,0,0.00,50723,4436,57800,17,3,706,0.59,2.06,1.87,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1260.94,0.00,30.77,0.54,2.13,0.25,14.95,2684.68,3738.77,61.02,288.88,0.00,0.00,9.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111107831,11206795,3932160,131072,262144,28368836,582,351,22,0,0,47,0.00,0.00,0.00,0.00,0.00,1.92,0.00,630.47,0.00,15.38,0.54
2024-01-01 00:15:00,compute-09,all,11.05,0.01,3.11,1.86,0.51,0.06,0.25,3.98,0.00,79.18,26.86,1256.68,0.09,0.00,80.59,101.35,1117.25,0.00,578.68,0.00,0.00,0.00,27.82,84.74,36.64,69.00,2475.87,2576.53,-6.31,-0.09,1.10,109088172,21983828,16.77,709375,8079344,38314387,29.23,16487936,1789697,319840,65370197,165803,0.25,0,0.00,0,0,0.00,49034,5334,55986,23,3,654,1.91,1.75,1.57,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1500.87,1976.03,23.00,0.35,1.86,0.38,10.49,2779.61,3961.00,0.00,393.32,0.00,0.00,5.08,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117167516,9892761,3932160,131072,262144,22149631,555,376,28,0,0,59,0.00,0.00,0.00,0.00,0.00,3.41,0.00,750.44,988.02,11.50,0.35
2024-01-01 00:20:00,compute-09,all,7.67,0.04,3.43,1.83,0.00,0.05,0.31,2.95,0.00,83.72,47.00,1221.94,0.00,0.00,25.23,115.57,861.32,0.32,436.44,0.00,0.00,0.00,21.71,72.94,24.82,40.11,2726.70,1548.56,-0.57,-0.30,1.27,104408733,26663267,20.34,327888,7088669,29438926,22.46,17928116,3233840,283791,65423704,112296,0.17,0,0.00,0,0,0.00,54055,5296,59188,20,2,761,2.76,2.46,1.55,1,0,0.00,0.00,0.00,0.00,0.00,0.00,706.50,3637.08,14.59,0.49,0.68,0.34,8.10,3490.92,5512.66,146.52,417.81,0.00,0.00,1.98,0.00,0.01,0.03,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111497402,10756869,3932160,131072,262144,26775563,522,346,13,0,0,32,0.00,0.00,0.00,0.00,0.00,2.06,0.00,353.25,1818.54,7.30,0.49
2024-01-01 00:25:00,compute-09,all,8.65,0.07,3.11,2.08,0.04,0.04,0.11,2.33,0.00,83.58,63.58,1051.79,0.00,0.00,0.00,10.26,968.45,0.00,912.67,32.80,0.00,0.00,22.11,39.76,0.00,42.06,1761.59,6.32,-1.87,-1.97,1.78,108813350,22258650,16.98,573390,5009355,26144748,19.95,17257364,1809720,188784,65130365,405635,0.62,0,0.00,0,0,0.00,53916,5532,57972,13,6,685,2.79,2.82,1.10,1,0,0.00,0.00,0.00,0.00,0.00,0.00,336.38,1431.49,29.76,0.34,0.75,0.26,12.55,4043.03,4615.99,161.93,430.10,0.00,0.00,8.34,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113822705,10354418,3932160,131072,262144,22664285,570,398,29,0,0,28,0.00,0.00,0.00,0.00,0.00,0.67,0.00,168.19,715.75,14.88,0.34
2024-01-01 00:30:00,compute-09,all,7.41,0.06,1.84,0.71,0.48,0.03,0.19,3.59,0.00,85.69,73.05,659.14,0.00,0.01,0.00,66.38,1446.12,0.00,1001.63,53.94,0.00,10.29,29.77,24.62,26.54,42.34,1332.25,1772.24,-1.67,-1.45,1.27,110351333,20720667,15.81,843330,5247547,21417544,16.34,17132074,4791917,392788,65151313,384687,0.59,0,0.00,0,0,0.00,58843,4416,60667,22,1,657,1.78,4.01,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,389.85,4298.52,23.30,0.47,0.00,0.02,15.51,4590.00,4895.99,163.81,376.23,0.00,0.00,6.56,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115598880,10279244,3932160,131072,262144,21105354,541,431,19,0,0,37,0.00,0.00,0.00,0.00,0.00,2.42,0.00,194.93,2149.26,11.65,0.47
2024-01-01 00:35:00,compute-09,all,9.21,0.08,2.01,0.93,0.23,0.06,0.09,2.12,0.00,85.27,88.98,1109.90,0.24,0.45,0.00,0.00,1063.06,0.00,1227.71,20.56,0.00,20.95,28.35,8.50,29.93,67.42,1267.49,2040.02,1.27,-0.87,-0.15,112057566,19014434,14.51,1049497,4868803,27774653,21.19,17220268,3460921,388256,65447652,88348,0.13,0,0.00,0,0,0.00,55443,4703,56297,14,5,673,0.27,3.69,0.01,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1063.33,5823.87,22.99,0.31,0.00,0.19,11.93,3734.90,4146.93,186.50,515.05,0.00,0.00,6.40,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116926369,10332161,3932160,131072,262144,19102782,479,419,21,0,0,34,0.00,0.00,0.00,0.00,0.00,1.45,0.00,531.67,2911.93,11.50,0.31
2024-01-01 00:40:00,compute-09,all,11.08,0.08,1.62,1.15,0.20,0.00,0.05,3.07,0.00,82.75,65.77,525.26,0.29,0.27,0.00,0.00,1064.12,0.19,1100.35,5.05,0.00,11.65,22.25,61.06,9.06,48.18,2887.23,3155.83,0.58,-0.89,-0.69,103452714,27619286,21.07,947735,5938108,30460045,23.24,19516782,3462167,378375,65536000,0,0.00,0,0.00,0,0,0.00,56677,4390,57182,16,3,758,0.16,2.76,0.36,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1510.94,4374.77,25.92,0.36,0.74,0.27,5.92,3179.98,3980.30,360.19,232.99,0.00,0.00,6.43,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109390822,11710069,3932160,131072,262144,27619286,567,409,22,0,0,82,0.00,0.00,0.00,0.00,0.00,3.34,0.00,755.47,2187.38,12.96,0.36
2024-01-01 00:45:00,compute-09,all,11.35,0.05,1.27,1.85,0.05,0.02,0.21,2.51,0.00,82.68,82.09,229.96,0.42,0.38,10.72,25.58,725.67,0.00,1177.76,0.00,0.00,8.94,25.14,48.21,44.80,48.98,4031.42,4579.87,0.22,-0.89,0.61,106114914,24957086,19.04,1178330,6434671,31286462,23.87,18718671,4964162,352740,65536000,0,0.00,0,0.00,0,0,0.00,45488,4875,61070,23,1,754,0.00,2.13,0.11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1247.24,762.84,16.01,0.45,2.28,0.34,14.05,3317.18,4378.04,271.05,501.38,0.00,0.00,4.19,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112549585,11231203,3932160,131072,262144,24957086,522,421,24,0,0,21,0.00,0.00,0.00,0.00,0.00,5.65,0.00,623.62,381.42,8.00,0.45
