DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,compute-06,all,12.97,0.08,1.75,2.26,0.22,0.03,0.16,1.47,0.00,81.07,48.15,814.02,0.00,0.22,58.47,68.80,879.74,0.13,1071.32,0.00,0.00,0.00,23.78,5.98,35.90,21.09,1848.68,6617.04,-1.41,-1.07,0.81,106514917,24557083,18.74,1782916,7238518,23452337,17.89,16550903,5402131,283966,65050399,485601,0.74,0,0.00,0,0,0.00,50624,4621,58694,21,2,719,0.66,0.00,2.40,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1018.54,3282.78,25.31,0.13,1.20,0.16,0.33,2305.93,2993.76,273.34,982.40,0.00,0.00,1.54,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113753435,9930542,3932160,131072,262144,25042684,532,474,24,0,0,48,0.00,0.00,0.00,0.00,0.00,1.83,0.00,509.27,1641.39,12.65,0.13
2024-01-01 00:05:00,compute-06,all,11.52,0.03,2.24,2.78,0.12,0.02,0.36,2.57,0.00,80.38,51.18,951.94,0.00,0.12,33.60,56.17,831.20,0.71,1580.43,35.15,2.47,0.00,30.62,26.70,51.86,16.39,1895.77,6336.98,-3.60,-1.71,0.57,104711219,26360781,20.11,1522522,7351207,23796770,18.16,12739101,6828108,437688,65143960,392040,0.60,0,0.00,0,0,0.00,51505,4714,59716,16,0,681,1.73,0.00,1.52,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1227.68,2419.19,32.64,0.20,0.50,0.17,3.21,1799.38,4598.06,258.57,693.47,0.00,0.00,4.90,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112062426,7643460,3932160,131072,262144,26752821,616,406,22,0,0,57,0.00,0.00,0.00,0.00,0.00,0.03,0.00,613.84,1209.60,16.32,0.20
2024-01-01 00:10:00,compute-06,all,10.48,0.01,1.64,1.28,0.16,0.06,0.15,2.18,0.00,84.04,78.12,732.12,0.03,0.00,29.01,77.79,397.67,0.71,1704.33,8.40,0.00,0.00,37.64,26.96,34.04,45.05,2272.66,6821.77,-2.53,-1.89,-0.55,102040746,29031254,22.15,1428631,6010266,23332013,17.80,14122338,8491552,355426,64393280,1142720,1.74,0,0.00,0,0,0.00,51803,4651,59652,8,4,769,2.08,0.00,1.14,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2640.30,3382.50,30.99,0.00,0.49,0.21,3.97,2008.79,3783.96,202.39,1115.13,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108051012,8473403,3932160,131072,262144,30173974,594,458,22,0,0,43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1320.15,1691.25,15.50,0.00
2024-01-01 00:15:00,compute-06,all,8.21,0.01,1.77,2.65,0.00,0.01,0.47,3.77,0.00,83.11,41.02,1341.10,0.00,0.00,71.94,70.14,445.82,0.24,1845.38,17.26,0.00,0.00,35.63,27.59,43.74,47.86,2010.99,4270.86,-2.19,-1.74,-3.96,100794967,30277033,23.10,1406313,4092909,34288690,26.16,12907265,8775172,372560,64986144,549856,0.84,0,0.00,0,0,0.00,42722,5130,53417,23,1,725,0.78,0.89,0.35,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2344.88,4427.37,20.45,0.00,0.00,0.23,6.07,1189.15,4509.87,230.54,626.29,0.00,0.00,7.32,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104887876,7744359,3932160,131072,262144,30826889,491,379,28,0,0,87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1172.44,2213.68,10.22,0.00
2024-01-01 00:20:00,compute-06,all,6.88,0.01,2.11,1.86,0.00,0.05,0.72,2.19,0.00,86.19,27.60,833.36,0.39,0.00,62.54,70.24,124.44,0.87,1411.05,14.68,0.00,0.00,34.28,35.51,56.26,59.12,1682.76,6146.07,-2.33,-1.49,-1.32,98450592,32621408,24.89,943084,2703941,41609470,31.75,17580563,10314405,459401,65323149,212851,0.32,0,0.00,0,0,0.00,48037,4864,57578,21,5,610,1.58,1.17,1.11,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1614.71,3174.06,20.75,0.00,0.00,0.35,5.96,2476.93,4551.49,145.23,526.28,0.00,0.00,10.97,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101154533,10548338,3932160,131072,262144,32834259,494,513,21,0,0,53,0.00,0.00,0.00,0.00,0.00,0.03,0.00,807.35,1587.03,10.38,0.00
2024-01-01 00:25:00,compute-06,all,10.75,0.06,1.85,1.42,0.00,0.05,0.73,1.15,0.00,83.98,7.08,492.57,0.00,0.00,76.06,24.33,428.43,0.43,1321.00,0.00,0.22,0.00,36.38,34.01,45.70,38.13,2370.40,1483.07,0.25,-2.10,-1.06,97065580,34006420,25.94,849218,3375400,54571086,41.63,17472337,6893851,373680,65263037,272963,0.42,0,0.00,0,0,0.00,48943,6042,56758,21,3,715,1.53,1.74,0.86,0,0,0.00,0.00,0.00,0.00,0.00,0.00,151.17,3810.20,35.38,0.00,0.00,0.49,11.60,3129.31,4577.45,100.99,352.62,0.00,0.00,4.03,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100440980,10483402,3932160,131072,262144,34279383,525,484,27,0,0,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.58,1905.10,17.69,0.00
2024-01-01 00:30:00,compute-06,all,8.15,0.05,1.43,0.89,0.27,0.05,0.42,1.06,0.00,87.69,11.52,3288.16,0.00,0.00,70.81,109.95,319.60,0.77,1279.32,0.00,0.44,0.00,27.27,31.94,41.93,28.48,2209.27,1070.43,3.07,-2.40,-1.10,102932842,28139158,21.47,321610,1458340,38007132,29.00,19464780,4713363,441322,64872478,663522,1.01,0,0.00,0,0,0.00,58766,5141,62529,19,5,677,1.75,1.66,1.10,1,0,0.00,0.00,0.00,0.00,0.00,0.00,796.86,4892.60,28.00,0.02,0.12,0.48,18.87,3088.94,2922.84,283.56,240.72,0.00,0.00,4.89,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104391182,11678868,3932160,131072,262144,28802680,563,302,20,0,0,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.43,2446.30,14.00,0.02
2024-01-01 00:35:00,compute-06,all,4.44,0.02,1.78,0.75,0.32,0.05,0.47,2.22,0.00,89.95,33.55,2181.59,0.00,0.32,87.57,63.87,317.90,0.00,1637.76,0.00,0.93,0.00,25.00,8.58,41.58,35.63,1681.49,1262.30,0.46,-1.89,-1.02,107527118,23544882,17.96,0,2817928,32990714,25.17,19168591,3732396,218746,64819891,716109,1.09,0,0.00,0,0,0.00,48994,4591,65411,21,3,720,1.12,2.77,2.07,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1747.65,5006.48,23.16,0.13,0.12,0.61,20.35,3408.51,3037.52,451.49,347.00,0.00,0.00,3.11,0.00,0.01,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110345046,11501154,3932160,131072,262144,24260991,498,312,27,0,0,53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,873.83,2503.24,11.58,0.13
2024-01-01 00:40:00,compute-06,all,6.25,0.05,1.92,0.00,0.00,0.05,0.51,1.40,0.00,89.81,69.47,1914.97,0.00,0.55,79.39,103.43,537.71,0.00,1114.47,0.00,0.09,0.00,23.61,61.61,42.32,39.35,811.58,796.33,1.96,-1.99,-2.22,107529572,23542428,17.96,163896,4560976,44912527,34.27,15407726,4708724,95875,65311953,224047,0.34,0,0.00,0,0,0.00,49083,4834,56337,26,4,614,2.02,2.88,1.44,1,0,0.00,0.00,0.00,0.00,0.00,0.00,2397.50,5331.47,9.52,0.23,0.34,0.30,13.08,4066.11,3382.17,231.94,493.78,0.00,0.00,10.73,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112090548,9244636,3932160,131072,262144,23766475,436,332,18,0,0,35,0.00,0.00,0.00,0.00,0.00,2.07,0.00,1198.75,2665.74,4.76,0.23
2024-01-01 00:45:00,compute-06,all,7.42,0.06,1.97,1.30,0.00,0.07,0.72,1.73,0.00,86.72,84.52,3088.73,0.00,0.28,127.84,52.89,403.10,0.00,875.45,0.00,1.69,0.00,29.52,60.01,33.00,17.41,1108.84,1693.32,1.73,-0.57,-2.68,106578907,24493093,18.69,340422,6501968,39458019,30.10,14670055,3178893,0,65065427,470573,0.72,0,0.00,0,0,0.00,43348,4330,62608,25,3,675,3.47,3.49,1.21,1,0,0.00,0.00,0.00,0.00,0.00,0.00,446.64,7249.07,23.42,0.11,0.90,0.21,4.53,2900.76,4074.73,112.33,518.37,0.00,0.00,8.11,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113080875,8802033,3932160,131072,262144,24963666,570,474,18,0,0,40,0.00,0.00,0.00,0.00,0.00,3.08,0.00,223.32,3624.54,11.71,0.11
