DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,ctrl-03,all,5.73,0.01,2.02,2.61,0.05,0.00,0.45,0.00,0.00,89.13,22.89,1009.48,0.00,0.00,212.44,103.35,209.98,2.00,0.00,0.00,6.29,69.09,82.30,32.29,8.50,21.54,504.59,1357.83,8.18,-0.34,1.23,56404126,9131874,13.93,329032,1818927,45875200,70.00,22937600,9830400,67571,32440320,327680,1.00,0,0.00,0,0,0.00,47336,4336,57609,21,6,717,1.91,0.78,1.13,0,0,0.00,0.00,0.00,0.00,0.00,0.00,504.59,1357.83,64.00,0.84,0.50,0.04,7.35,733.72,868.68,40.98,68.81,0.00,0.00,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58223053,13762560,1966080,65536,131072,9459554,499,421,11,0,0,66,0.00,0.00,0.00,0.00,0.00,2.72,0.00,252.30,678.92,32.00,0.84
2024-01-01 00:05:00,ctrl-03,all,5.73,0.00,1.10,2.13,0.04,0.00,0.47,0.00,0.00,90.53,22.40,1739.80,0.00,0.00,196.70,92.43,76.03,0.00,0.00,0.00,0.00,0.00,80.75,42.52,30.89,18.14,458.42,1562.26,6.52,1.10,-0.16,55839962,9696038,14.79,272991,1845314,45875200,70.00,22937600,9830400,93229,32440320,327680,1.00,0,0.00,0,0,0.00,58519,5012,59090,20,7,652,1.69,0.64,0.63,0,0,0.00,0.00,0.00,0.00,0.00,0.00,458.42,1562.26,64.00,0.54,0.77,0.02,8.03,1069.12,803.80,30.49,81.06,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57685276,13762560,1966080,65536,131072,10023718,602,359,24,0,0,76,0.00,0.00,0.00,0.00,0.00,3.53,0.00,229.21,781.13,32.00,0.54
2024-01-01 00:10:00,ctrl-03,all,6.06,0.00,2.41,2.42,0.01,0.00,0.47,0.00,0.00,88.62,17.86,1116.69,0.00,0.99,191.59,7.99,198.91,1.35,0.00,0.00,0.00,0.00,95.53,69.26,28.77,6.48,782.90,2290.26,8.59,-2.36,-1.57,56093891,9442109,14.41,442935,2395189,45875200,70.00,22937600,9830400,67815,32440320,327680,1.00,0,0.00,0,0,0.00,51223,4182,62097,19,7,681,0.83,0.69,0.41,0,0,0.00,0.00,0.00,0.00,0.00,0.00,782.90,2290.26,64.00,0.12,1.44,0.00,6.84,1026.57,989.13,47.74,111.72,0.00,0.00,6.18,0.00,0.01,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58489080,13762560,1966080,65536,131072,9769789,519,424,17,0,0,36,0.00,0.00,0.00,0.00,0.00,4.32,0.00,391.45,1145.13,32.00,0.12
2024-01-01 00:15:00,ctrl-03,all,6.57,0.01,2.75,1.30,0.05,0.00,0.28,0.00,0.00,89.05,11.50,1227.91,0.43,0.00,66.84,150.85,217.17,0.29,0.00,0.00,5.94,8.84,85.88,59.39,12.85,0.00,813.59,1208.55,12.40,-1.16,0.26,56150639,9385361,14.32,597714,2297072,45875200,70.00,22937600,9830400,76906,32440320,327680,1.00,0,0.00,0,0,0.00,46840,5192,61639,20,2,748,0.30,0.79,0.57,1,0,0.00,0.00,0.00,0.00,0.00,0.00,813.59,1208.55,64.00,0.23,1.78,0.04,8.54,1254.59,957.91,52.46,75.82,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58447711,13762560,1966080,65536,131072,9713041,454,392,26,0,0,31,0.00,0.00,0.00,0.00,0.00,3.24,0.00,406.79,604.28,32.00,0.23
2024-01-01 00:20:00,ctrl-03,all,5.23,0.01,3.34,0.34,0.10,0.00,0.14,0.00,0.00,90.85,12.31,1083.26,0.42,0.00,0.00,238.81,203.12,0.46,0.00,0.00,0.00,0.00,98.83,58.16,18.58,0.00,189.48,1645.37,0.98,-1.81,0.40,55188784,10347216,15.79,434599,2452294,45875200,70.00,22937600,9830400,47642,32440320,327680,1.00,0,0.00,0,0,0.00,47064,4620,55608,18,2,711,0.29,0.54,0.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,189.48,1645.37,64.00,0.80,2.28,0.21,13.09,1037.66,577.17,74.71,101.13,0.00,0.00,5.83,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57641078,13762560,1966080,65536,131072,10674896,452,386,28,0,0,35,0.00,0.00,0.00,0.00,0.00,3.97,0.00,94.74,822.69,32.00,0.80
2024-01-01 00:25:00,ctrl-03,all,5.89,0.00,3.86,1.81,0.04,0.00,0.00,0.00,0.00,88.39,16.44,1125.88,0.41,0.26,0.00,115.37,164.08,1.95,0.00,0.00,0.00,0.00,95.79,40.08,20.76,4.11,0.00,311.77,4.15,0.11,2.52,54359996,11176004,17.05,540376,2575580,45875200,70.00,22937600,9830400,16761,32440320,327680,1.00,0,0.00,0,0,0.00,51745,5441,63347,21,1,691,0.29,0.25,0.31,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.77,64.00,0.62,2.44,0.25,7.12,901.98,1494.79,5.00,129.83,0.00,0.00,0.48,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56935576,13762560,1966080,65536,131072,11503684,462,433,19,0,0,18,0.00,0.00,0.00,0.00,0.00,3.26,0.00,0.00,155.88,32.00,0.62
2024-01-01 00:30:00,ctrl-03,all,6.18,0.00,4.49,0.76,0.09,0.00,0.10,0.00,0.00,88.38,6.32,1296.80,0.00,0.04,0.00,113.93,200.97,0.38,0.00,39.75,15.25,0.00,94.80,20.76,16.20,8.36,0.00,1126.93,3.22,-0.70,2.63,55241607,10294393,15.71,444591,2149459,45875200,70.00,22937600,9830400,23552,32440320,327680,1.00,0,0.00,0,0,0.00,56157,5285,59201,12,0,754,0.10,1.10,0.59,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126.93,64.00,0.29,1.22,0.24,5.63,933.56,1114.23,38.33,125.60,0.00,0.00,0.70,0.00,0.01,0.00,0.01,0.01,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57391066,13762560,1966080,65536,131072,10622073,502,469,13,0,0,55,0.00,0.00,0.00,0.00,0.00,1.77,0.00,0.00,563.46,32.00,0.29
2024-01-01 00:35:00,ctrl-03,all,7.52,0.00,3.59,0.94,0.05,0.00,0.03,0.00,0.00,87.87,6.62,1626.84,0.00,0.00,9.98,146.64,111.41,0.00,0.00,0.00,0.00,19.50,84.47,19.76,17.13,0.00,64.83,1206.52,-1.03,-0.33,-0.66,54880133,10655867,16.26,325329,2798314,45875200,70.00,22937600,9830400,0,32440320,327680,1.00,0,0.00,0,0,0.00,43386,4847,57101,17,5,782,0.10,0.87,0.40,1,0,0.00,0.00,0.00,0.00,0.00,0.00,64.83,1206.52,64.00,0.99,0.99,0.21,0.41,1193.13,619.24,52.48,144.64,0.00,0.00,7.90,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57678447,13762560,1966080,65536,131072,10983547,523,382,16,0,0,13,0.00,0.00,0.00,0.00,0.00,3.36,0.00,32.41,603.26,32.00,0.99
2024-01-01 00:40:00,ctrl-03,all,8.01,0.00,2.89,1.45,0.04,0.00,0.13,0.00,0.00,87.48,6.55,1178.82,0.00,0.00,164.17,118.61,112.13,1.85,0.00,0.00,8.88,17.34,88.57,17.85,21.46,0.00,351.91,2100.81,0.23,-1.36,-1.72,53734497,11801503,18.01,232753,2591735,45875200,70.00,22937600,9830400,0,32440320,327680,1.00,0,0.00,0,0,0.00,49213,5184,61580,21,4,699,0.09,1.19,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,351.91,2100.81,64.00,0.52,2.06,0.28,0.00,879.57,137.04,19.50,192.43,0.00,0.00,12.27,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56326232,13762560,1966080,65536,131072,12129183,553,336,25,0,0,66,0.00,0.00,0.00,0.00,0.00,2.28,0.00,175.96,1050.41,32.00,0.52
2024-01-01 00:45:00,ctrl-03,all,3.24,0.00,1.90,1.13,0.06,0.00,0.13,0.00,0.00,93.54,2.50,1252.03,0.74,0.11,181.08,114.44,161.21,2.18,0.00,0.00,5.02,0.00,82.43,27.72,12.59,3.52,834.73,1837.02,-9.68,-5.44,-1.96,54576556,10959444,16.72,320542,3108368,45875200,70.00,22937600,9830400,0,32440320,327680,1.00,0,0.00,0,0,0.00,48285,6185,60306,21,4,757,0.23,1.52,0.40,1,0,0.00,0.00,0.00,0.00,0.00,0.00,834.73,1837.02,64.00,0.29,3.06,0.28,0.00,1001.69,977.42,20.60,134.92,0.00,0.00,2.76,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57684924,13762560,1966080,65536,131072,11287124,551,440,21,0,0,33,0.00,0.00,0.00,0.00,0.00,3.03,0.00,417.37,918.51,32.00,0.29
