DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,ctrl-02,all,2.64,0.00,3.98,1.54,0.04,0.00,0.47,0.00,0.00,91.33,21.00,1216.78,0.00,0.00,238.53,229.64,320.72,0.00,0.00,49.79,0.08,28.78,88.59,40.59,17.50,25.45,171.87,1267.81,-2.25,-0.11,-2.02,55998998,9537002,14.55,368247,1970725,45875200,70.00,22937600,9830400,105472,32440320,327680,1.00,0,0.00,0,0,0.00,58300,4704,56857,17,5,680,1.05,0.75,0.30,0,0,0.00,0.00,0.00,0.00,0.00,0.00,171.87,1267.81,64.00,0.49,1.74,0.05,0.00,737.95,1346.91,33.52,105.72,0.00,0.00,8.74,0.00,0.00,0.01,0.03,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57969723,13762560,1966080,65536,131072,9864682,454,422,18,0,0,65,0.00,0.00,0.00,0.00,0.00,0.73,0.00,85.93,633.90,32.00,0.49
2024-01-01 00:05:00,ctrl-02,all,1.99,0.00,2.44,2.91,0.07,0.00,0.68,0.00,0.00,91.91,21.18,1373.52,0.29,0.21,180.90,73.67,192.94,0.03,0.00,0.00,2.19,59.68,90.96,36.83,28.98,19.08,0.00,878.77,-2.73,-1.41,0.92,56902082,8633918,13.17,387873,1896133,45875200,70.00,22937600,9830400,118171,32440320,327680,1.00,0,0.00,0,0,0.00,39198,5094,59673,17,3,824,1.67,0.68,0.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,878.77,64.00,1.02,1.96,0.01,2.84,881.46,1042.62,45.71,80.89,0.00,0.00,3.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58798215,13762560,1966080,65536,131072,8961598,528,400,16,0,0,42,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,439.39,32.00,1.02
2024-01-01 00:10:00,ctrl-02,all,3.10,0.00,3.09,2.76,0.05,0.00,0.72,0.00,0.00,90.29,23.24,1125.63,1.06,0.06,285.97,227.31,256.38,1.78,0.00,48.61,0.41,0.00,93.78,46.47,17.50,12.71,0.00,530.84,-4.06,-2.75,1.99,55806257,9729743,14.85,413321,2476539,45875200,70.00,22937600,9830400,81509,32440320,327680,1.00,0,0.00,0,0,0.00,54356,5561,56071,14,2,727,2.01,1.13,0.54,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,530.84,64.00,1.15,0.94,0.13,0.00,1256.50,712.44,84.93,102.88,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58282796,13762560,1966080,65536,131072,10057423,474,397,14,0,0,31,0.00,0.00,0.00,0.00,0.00,2.22,0.00,0.00,265.42,32.00,1.15
2024-01-01 00:15:00,ctrl-02,all,0.65,0.01,2.40,2.47,0.01,0.00,0.92,0.00,0.00,93.55,27.58,884.78,0.50,0.06,358.97,212.99,316.97,0.00,0.00,5.37,1.61,69.51,91.16,45.20,20.26,5.56,0.00,694.55,9.14,-0.29,-4.59,57494371,8041629,12.27,346378,1916580,45875200,70.00,22937600,9830400,80138,32440320,327680,1.00,0,0.00,0,0,0.00,60942,4235,59954,24,4,724,1.57,1.05,1.17,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694.55,64.00,0.83,0.39,0.18,0.49,710.77,601.71,66.71,111.48,0.00,0.00,3.03,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59410951,13762560,1966080,65536,131072,8369309,531,391,15,0,0,30,0.00,0.00,0.00,0.00,0.00,1.76,0.00,0.00,347.27,32.00,0.83
2024-01-01 00:20:00,ctrl-02,all,0.98,0.00,2.89,2.17,0.00,0.00,1.02,0.00,0.00,92.94,30.59,1340.45,0.23,0.03,287.28,271.30,199.31,1.46,0.00,0.00,0.00,0.00,95.47,38.31,21.36,17.02,0.00,827.77,4.99,-2.48,-1.97,58374994,7161006,10.93,371150,2341266,45875200,70.00,22937600,9830400,102037,32440320,327680,1.00,0,0.00,0,0,0.00,53664,4951,60036,16,6,636,0.71,0.82,1.19,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,827.77,64.00,0.60,0.62,0.21,4.18,605.41,914.05,61.29,73.66,0.00,0.00,10.02,0.00,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60716260,13762560,1966080,65536,131072,7488686,484,385,17,0,0,42,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,413.89,32.00,0.60
2024-01-01 00:25:00,ctrl-02,all,2.01,0.00,3.77,1.95,0.01,0.00,0.73,0.00,0.00,91.53,27.76,1289.29,0.33,0.10,249.30,137.45,327.63,1.08,0.00,0.00,9.50,72.84,87.16,35.80,22.48,8.86,0.00,1511.70,1.23,-0.53,-3.12,57025030,8510970,12.99,535467,1256795,45875200,70.00,22937600,9830400,113445,32440320,327680,1.00,0,0.00,0,0,0.00,50760,5345,57826,20,2,792,1.15,0.38,0.23,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1511.70,64.00,0.23,1.10,0.11,0.00,391.88,751.51,72.38,116.62,0.00,0.00,6.61,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58281825,13762560,1966080,65536,131072,8838650,541,370,25,0,0,91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755.85,32.00,0.23
2024-01-01 00:30:00,ctrl-02,all,6.33,0.00,2.59,0.70,0.00,0.00,0.72,0.00,0.00,89.66,26.92,1417.19,0.17,0.00,348.59,302.07,288.97,0.55,0.00,0.00,0.00,0.00,87.42,36.64,6.45,6.75,0.00,1797.15,-0.50,2.57,-1.32,54443785,11092215,16.93,551524,1158045,45875200,70.00,22937600,9830400,136092,32440320,327680,1.00,0,0.00,0,0,0.00,44174,4950,63372,26,2,742,0.45,0.06,0.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1797.15,64.00,0.38,0.49,0.22,2.49,931.94,387.93,100.87,87.67,0.00,0.00,3.29,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55601830,13762560,1966080,65536,131072,11419895,568,341,28,0,0,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898.57,32.00,0.38
2024-01-01 00:35:00,ctrl-02,all,4.97,0.00,1.19,2.02,0.00,0.00,0.34,0.00,0.00,91.48,16.75,1586.72,0.12,0.81,247.79,166.30,265.67,0.00,0.00,0.00,0.00,51.04,79.73,14.97,18.72,0.00,880.54,1606.13,1.52,2.08,5.54,56065646,9470354,14.45,625191,626079,45875200,70.00,22937600,9830400,126438,32440320,327680,1.00,0,0.00,0,0,0.00,51335,5569,59523,17,2,686,1.03,0.86,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,880.54,1606.13,64.00,0.84,0.14,0.24,4.89,970.68,1033.78,79.38,77.00,0.00,0.00,9.48,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56691725,13762560,1966080,65536,131072,9798034,500,412,29,0,0,78,0.00,0.00,0.00,0.00,0.00,0.29,0.00,440.27,803.06,32.00,0.84
2024-01-01 00:40:00,ctrl-02,all,4.25,0.01,2.42,1.75,0.00,0.00,0.39,0.00,0.00,91.18,27.29,1311.32,0.00,0.00,308.63,329.74,341.44,0.20,0.00,0.00,0.90,112.74,80.38,30.74,29.37,0.00,570.34,1359.96,-2.87,1.36,0.42,54240167,11295833,17.24,473106,1137243,45875200,70.00,22937600,9830400,97954,32440320,327680,1.00,0,0.00,0,0,0.00,44575,5620,58972,12,0,683,1.19,0.78,0.25,0,0,0.00,0.00,0.00,0.00,0.00,0.00,570.34,1359.96,64.00,0.76,0.69,0.13,0.00,874.21,969.38,59.22,29.54,0.00,0.00,6.31,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55377410,13762560,1966080,65536,131072,11623513,512,404,19,0,0,45,0.00,0.00,0.00,0.00,0.00,1.27,0.00,285.17,679.98,32.00,0.76
2024-01-01 00:45:00,ctrl-02,all,2.36,0.01,2.37,1.98,0.01,0.00,0.52,0.00,0.00,92.76,23.81,1294.52,0.00,0.00,226.73,244.36,324.32,0.00,0.00,0.00,0.00,17.06,99.20,22.83,20.82,4.06,713.37,762.75,6.68,3.18,0.29,54920102,10615898,16.20,458009,1609806,45875200,70.00,22937600,9830400,72078,32440320,327680,1.00,0,0.00,0,0,0.00,47895,5361,59938,19,2,664,0.98,1.96,0.18,1,0,0.00,0.00,0.00,0.00,0.00,0.00,713.37,762.75,64.00,0.28,0.00,0.16,1.56,426.13,1437.09,55.25,5.32,0.00,0.00,4.01,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56529908,13762560,1966080,65536,131072,10943578,487,379,14,0,0,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.69,381.37,32.00,0.28
