DateTime,hostname,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle,proc/s,cswch/s,pswpin/s,pswpout/s,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,tps,rtps,wtps,bread/s,bwrtn/s,frmpg/s,bufpg/s,campg/s,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad,kbhugfree,kbhugused,%hugused,dentunusd,file-nr,inode-nr,pty-nr,runq-sz,plist-sz,ldavg-1,ldavg-5,ldavg-15,blocked,TTY,rcvin/s,xmtin/s,framerr/s,prtyerr/s,brk/s,ovrun/s,rd_sec/s,wr_sec/s,avgrq-sz,avgqu-sz,await,svctm,%util,rxpck/s,txpck/s,rxkB/s,txkB/s,rxcmp/s,txcmp/s,rxmcst/s,rxerr/s,txerr/s,coll/s,rxdrop/s,txdrop/s,txcarr/s,rxfram/s,rxfifo/s,txfifo/s,call/s,retrans/s,read/s,write/s,access/s,getatt/s,scall/s,badcall/s,packet/s,udp/s,tcp/s,hit/s,miss/s,sread/s,swrite/s,saccess/s,sgetatt/s,kbavail,kbanonpg,kbslab,kbkstack,kbpgtbl,kbvmused,totsck,tcpsck,udpsck,rawsck,ip-frag,tcp-tw,total/s,dropd/s,squeezd/s,rx_rps/s,flw_lim/s,%ifutil,txmtin/s,rkB/s,wkB/s,areq-sz,aqu-sz
2024-01-01 00:00:00,compute-04,all,9.06,0.02,1.10,1.76,0.17,0.00,0.29,2.60,0.01,84.98,35.34,1468.22,0.01,0.12,43.68,131.02,1013.76,1.05,1098.07,10.75,0.89,19.14,37.91,64.36,32.06,36.64,977.32,5793.79,-2.02,0.40,0.29,109319409,21752591,16.60,893776,8119507,37070508,28.28,14185319,5796229,219731,65536000,0,0.00,0,0.00,0,0,0.00,42915,4153,63885,12,5,750,1.47,1.91,1.67,1,0,0.00,0.00,0.00,0.00,0.00,0.00,2463.46,3543.24,18.86,0.00,0.00,0.00,4.75,3971.73,2167.32,277.99,912.81,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117438916,8511191,3932160,131072,262144,21752591,489,373,31,0,0,62,0.00,0.00,0.00,0.00,0.00,5.70,0.00,1231.73,1771.62,9.43,0.00
2024-01-01 00:05:00,compute-04,all,15.47,0.00,2.58,2.34,0.10,0.06,0.69,1.53,0.01,77.23,11.51,1611.45,0.00,0.21,88.60,45.96,859.57,0.58,1194.32,19.11,0.57,0.00,41.74,85.44,25.71,22.12,1487.07,4607.22,-0.64,2.40,-0.74,113351305,17720695,13.52,1021744,7658216,43507291,33.19,13737054,5312678,345505,65536000,0,0.00,0,0.00,0,0,0.00,50541,4416,60887,15,6,772,3.23,0.74,1.06,1,0,0.00,0.00,0.00,0.00,0.00,0.00,1165.21,3777.45,4.54,0.00,0.00,0.14,3.50,4125.66,2677.91,242.99,927.15,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121009521,8242232,3932160,131072,262144,17720695,581,401,27,0,0,57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,582.61,1888.73,2.27,0.00
2024-01-01 00:10:00,compute-04,all,15.94,0.00,2.86,2.24,0.36,0.05,0.64,1.42,0.01,76.48,14.00,982.48,0.12,0.52,40.41,112.53,1292.92,0.36,702.32,21.99,1.61,0.00,43.35,85.55,51.73,30.55,1692.43,4381.94,-1.74,1.34,-2.08,110805417,20266583,15.46,884825,5744769,31488467,24.02,18155980,2144051,240499,65536000,0,0.00,0,0.00,0,0,0.00,42001,4105,56834,21,2,672,3.13,2.58,0.20,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1470.67,16.19,0.13,0.06,0.27,0.46,3115.49,2541.40,280.56,782.26,0.00,0.00,4.53,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116550186,10893588,3932160,131072,262144,20266583,469,394,18,0,0,59,0.00,0.00,0.00,0.00,0.00,2.62,0.00,0.00,735.33,8.10,0.13
2024-01-01 00:15:00,compute-04,all,21.18,0.00,2.84,2.15,0.46,0.00,0.25,2.29,0.00,70.81,31.79,1554.01,0.14,0.35,29.83,65.00,1418.83,0.00,327.80,22.28,3.52,0.00,42.61,91.99,52.97,19.97,878.67,3214.03,-3.37,2.43,-0.68,110523759,20548241,15.68,732517,5291891,22052729,16.82,12963525,4473665,199156,65470326,65674,0.10,0,0.00,0,0,0.00,43877,5507,53922,18,6,677,3.94,2.71,2.02,0,0,0.00,0.00,0.00,0.00,0.00,0.00,390.16,76.66,14.19,0.21,0.00,0.19,5.26,3762.35,2927.05,288.22,944.60,0.00,0.00,5.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115815650,7778115,3932160,131072,262144,20613915,567,489,26,0,0,36,0.00,0.00,0.00,0.00,0.00,1.16,0.00,195.08,38.33,7.10,0.21
2024-01-01 00:20:00,compute-04,all,17.87,0.01,3.12,3.23,0.28,0.00,0.00,1.13,0.00,74.36,15.31,2000.40,0.69,0.58,19.20,48.51,1074.76,0.00,602.66,0.00,4.10,0.00,46.83,68.28,55.33,39.50,0.00,4819.88,-3.25,0.89,-0.00,115315137,15756863,12.02,910437,4494483,23177178,17.68,14842843,4280417,302916,65296646,239354,0.37,0,0.00,0,0,0.00,49806,4062,57164,21,0,735,1.71,1.76,1.28,0,0,0.00,0.00,0.00,0.00,0.00,0.00,1933.01,2156.57,17.75,0.14,0.00,0.17,12.59,3049.40,3800.04,418.89,973.51,0.00,0.00,0.69,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119809620,8905706,3932160,131072,262144,15996217,578,454,22,0,0,30,0.00,0.00,0.00,0.00,0.00,2.57,0.00,966.51,1078.29,8.87,0.14
2024-01-01 00:25:00,compute-04,all,12.23,0.00,2.09,1.56,0.05,0.01,0.00,0.99,0.00,83.06,8.75,1477.00,0.55,0.09,30.90,7.28,1166.91,0.00,980.05,11.31,2.63,0.88,42.12,75.75,17.24,50.22,0.00,5059.72,0.72,0.82,-0.90,114868127,16203873,12.36,470604,5973505,14277409,10.89,14642980,2209559,317035,65253795,282205,0.43,0,0.00,0,0,0.00,51399,4664,58705,26,6,789,2.74,1.97,0.09,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2631.04,3661.31,17.66,0.06,0.94,0.01,9.21,4408.14,2870.88,442.47,1195.44,0.00,0.00,7.96,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120841632,8785788,3932160,131072,262144,16486078,565,394,13,0,0,73,0.00,0.00,0.00,0.00,0.00,3.69,0.00,1315.52,1830.66,8.83,0.06
2024-01-01 00:30:00,compute-04,all,12.51,0.00,1.78,2.41,0.17,0.01,0.05,2.23,0.01,80.82,8.99,3079.97,0.67,0.54,68.43,0.00,1163.00,0.00,1086.45,6.14,1.14,0.00,39.09,89.24,3.64,32.86,0.00,5607.48,-0.58,-0.92,-0.22,104967862,26104138,19.92,422208,8218732,16304833,12.44,20213708,2230219,167340,64677870,858130,1.31,0,0.00,0,0,0.00,48932,4638,55788,18,2,728,0.35,2.70,1.01,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2031.58,4081.95,15.08,0.01,1.26,0.22,6.01,4170.80,2749.07,317.91,923.89,0.00,0.00,2.14,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113186594,12128225,3932160,131072,262144,26962268,403,405,14,0,0,49,0.00,0.00,0.00,0.00,0.00,2.28,0.00,1015.79,2040.98,7.54,0.01
2024-01-01 00:35:00,compute-04,all,12.13,0.01,1.19,1.65,0.20,0.00,0.08,0.84,0.00,83.88,7.57,3231.50,0.32,0.27,44.66,0.00,1073.01,0.00,1169.42,4.75,0.00,0.00,36.11,51.13,19.48,58.50,1316.77,5190.81,-3.13,-1.42,0.74,105346126,25725874,19.63,263112,7512273,14850625,11.33,20262161,4318851,422796,65336922,199078,0.30,0,0.00,0,0,0.00,43833,5205,56836,20,1,699,1.01,2.17,1.47,1,0,0.00,0.00,0.00,0.00,0.00,0.00,2760.07,2947.70,28.06,0.19,1.32,0.29,6.15,3184.75,3251.60,342.23,814.73,0.00,0.00,2.79,0.01,0.00,0.00,0.03,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112858399,12157296,3932160,131072,262144,25924952,511,404,31,0,0,75,0.00,0.00,0.00,0.00,0.00,4.49,0.00,1380.03,1473.85,14.03,0.19
2024-01-01 00:40:00,compute-04,all,8.01,0.00,2.14,1.82,0.03,0.00,0.12,0.57,0.00,87.31,18.51,2195.91,0.53,0.08,24.83,0.00,1147.36,0.00,656.24,0.00,0.00,0.00,33.18,46.38,8.32,53.17,927.27,3920.37,-3.44,0.10,0.72,100312980,30759020,23.47,604811,8055966,16845263,12.85,17846720,6104492,461840,65077292,458708,0.70,0,0.00,0,0,0.00,52019,5025,61943,21,3,727,2.11,1.21,2.61,1,0,0.00,0.00,0.00,0.00,0.00,0.00,3089.87,1815.18,19.07,0.02,1.93,0.32,6.80,3763.34,2844.32,206.28,571.07,0.00,0.00,2.24,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108368946,10708032,3932160,131072,262144,31217728,527,402,7,0,0,37,0.00,0.00,0.00,0.00,0.00,4.21,0.00,1544.93,907.59,9.54,0.02
2024-01-01 00:45:00,compute-04,all,11.58,0.02,1.56,1.96,0.98,0.01,0.19,1.98,0.00,81.72,28.40,2520.73,0.16,0.07,0.00,17.80,986.22,0.15,354.19,7.91,3.71,11.33,24.80,33.45,0.00,34.31,2171.21,5199.87,-0.66,-0.02,-2.63,99736127,31335873,23.91,961434,6316385,29965940,22.86,18085138,8393848,541146,65241204,294796,0.45,0,0.00,0,0,0.00,51450,3801,60591,20,3,608,3.33,0.45,1.32,0,0,0.00,0.00,0.00,0.00,0.00,0.00,2809.50,1064.25,22.54,0.14,2.05,0.44,5.11,4373.05,3169.05,137.04,744.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106052512,10851083,3932160,131072,262144,31630669,467,403,21,0,0,48,0.00,0.00,0.00,0.00,0.00,2.40,0.00,1404.75,532.13,11.27,0.14
